NeuroMorpho.Org.ID,Neuron.Name,Archive.Name,Species.Name,Strain,Structural.Domains,Physical.Integrity,Morphological.Attributes,Min.Age,Max.Age,Gender,Min.Weight,Max.Weight,Development,Primary.Brain.Region,Secondary.Brain.Region,Tertiary.Brain.Region,Primary.Cell.Class,Secondary.Cell.Class,Tertiary.Cell.Class,Original.Format,Experiment.Protocol,Experimental.Condition,Staining.Method,Slicing.Direction,Slice.Thickness,Tissue.Shrinkage,Objective.Type,Magnification,Reconstruction.Method,Date.of.Deposition,Date.of.Upload,Soma.Surface,Number.of.Stems,Number.of.Bifurcations,Number.of.Branches,Overall.Width,Overall.Height,Overall.Depth,Average.Diameter,Total.Length,Total.Surface,Total.Volume,Max.Euclidean.Distance,Max.Path.Distance,Max.Branch.Order,Average.Contraction,Total.Fragmentation,Partition.Asymmetry,Average.Rall.s.Ratio,Average.Bifurcation.Angle.Local,Average.Bifurcation.Angle.Remote,Fractal.Dimension,Soma_Surface,N_stems,N_bifs,N_branch,N_tips,Width,Height,Depth,Type,Diameter,Diameter_pow,Length,Surface,SectionArea,Volume,EucDistance,PathDistance,Branch_Order,Terminal_degree,TerminalSegment,Taper_1,Taper_2,Branch_pathlength,Contraction,Fragmentation,Daughter_Ratio,Parent_Daughter_Ratio,Partition_asymmetry,Rall_Power,Pk,Pk_classic,Pk_2,Bif_ampl_local,Bif_ampl_remote,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,Last_parent_diam,Diam_threshold,HillmanThreshold,Helix,Fractal_Dim,Gstat.total.cable.length,gstats.maximum.path.length,gstats.number.of.branch.points,gstats.mpeucl,gstats.maximum.branch.order,Gstats.mean.branch.angle,Gstats.mean.branch.length,gstats.mplen,gstats.mbo,gstats.field.height,gstats.field.depth,gstats.chullx,gstats.chully,gstats.chullz,Sholl.1,Sholl.2,Sholl.2c,Sholl.3,Sholl.4,Sholl.5,Sholl.6,Sholl.7,Sholl.8,Sholl.9,Sholl.10,Sholl.11,Sholl.12,Sholl.13,Sholl.14,Sholl.15,Sholl.16,Sholl.17,Sholl.18,Sholl.19,Sholl.20,Sholl.21,Sholl.22,Sholl.23,Sholl.24,Sholl.25,Sholl.26,Sholl.27,Sholl.28,Sholl.29,Sholl.30,Sholl.31,Sholl.32,Sholl.33,Sholl.34,Sholl.35,Sholl.36,Sholl.37,Sholl.38,Sholl.39,Sholl.40,Sholl.41,Sholl.42,Sholl.43,Sholl.44,Sholl.45,Sholl.46,Sholl.47,Sholl.48,Sholl.49,Sholl.50
NMO_36033,130312-MV-7,Margrie,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles",36.5,60.8333333333,Male,21 grams,30 grams,adult,neocortex,occipital,layer 6,principal cell,pyramidal,"corticothalamic, Regular spiking",Neurolucida.dat,in vivo,Control,enhanced green fluorescent protein,coronal,100,Not reported,oil,100x,Neurolucida,2015-01-16,2016-03-04,358.66,7,36,79,385.71,478.26,277.89,0.07,5207.03,1145.09,20.04,424.78,839.07,12,0.84,4398,0.56,2,77.56,69.2,1.02,358.656,7,37,81,45,386.08,477.57,278.44,13211,339.925,186.28,5217.71,1503.74,196.37,978.386,729536,1165760,23397,9123,2735,4.42272,6.95416,5217.31,68.0547,4401,37,74.0458,21.1747,0,74,74,74,2792.18,2491.33,3573.41,4057.6,2982.86,3210.91,0.91,24.3864,29.6955,0.79,75.6201,5217.709,839.0686,37,0.7075552,13,1.402007,64.41616,264.8843,5.378049,0.9071698,1.346875,-20.5977,111.0148,-23.92507,1,9,9,13,14,22,25,25,22,19,17,12,12,12,10,10,9,7,5,7,4,3,3,3,3,3,3,4,4,4,4,4,4,4,6,8,7,8,11,7,5,9,10,6,4,2,2,1,1,1,0
NMO_05983,131MD,Brunjes,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"No Diameter, 3D, Angles",Not reported,Not reported,Male,48 grams,48 grams,young,anterior olfactory nucleus,pars principalis,middle,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,Not reported,120,Not reported,Not reported,100x,Neurolucida,2009-12-30,2011-03-10,544.69,4,10,24,109.31,345.21,93.15,0.41,1354.37,1744.5,178.81,273.83,358.39,3,0.85,221,0.12,2,48.19,55.04,1.03,544.695,4,11,26,16,562.82,339.21,93.17,777,130.105,201.319,1367.54,2289.2,301.42,1971.52,20264.5,25776.6,404,358,154,1.57827,3.87543,1367.42,22.5908,224,11,22.1246,2.2,0,22,22,22,481.948,550.499,1193.71,1245.97,1149.15,851.555,2.46,32.0698,38.4472,-3.04,20.7803,1367.542,358.3906,11,0.8094412,4,1.050289,52.59779,115.074,2.444444,0.3524633,1.255718,496.4621,-1119.049,-346.0467,1,6,6,4,4,4,4,7,8,7,6,6,7,6,6,6,6,6,9,7,5,4,4,6,5,5,5,4,4,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_04865,132-1-1,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",8395,8395,Female,80000 grams,80000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2208.51,6,26,58,254.65,402.36,107.25,0.58,4053.7,7801.73,3544.84,317.92,375.81,4,0.9,483,0.44,1.63,63,52.58,1.03,2208.52,6,27,60,34,345.39,337.61,106.66,1465,362.804,721.508,4080.21,10010.2,1465.35,18186.2,60324.2,72748.7,1213,721,392,6.19265,13.9352,4079.92,54.2143,486,27,46.4072,12.6667,1.785,47.7443,44.5508,44.2161,1638.11,1367.1,2633.76,3307.48,2439.97,2145.5,5.48,72.626,85.89,0.17,36.0549,4080.209,375.8096,27,0.8305373,5,1.175262,68.00348,149.6887,3.213115,1.145773,3.630333,3.601214,76.79502,35.65981,1,8,8,8,6,7,8,11,19,14,17,20,20,20,19,20,23,22,21,15,14,14,13,13,13,12,12,12,12,12,12,12,11,11,8,7,6,6,6,6,5,4,4,3,2,2,2,2,1,1,0
NMO_04869,132-1-4,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",8395,8395,Female,80000 grams,80000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1448.42,7,13,33,253.79,311.03,96.2,0.65,2768.85,6201.7,3148.23,263.36,353.66,4,0.88,329,0.56,1.41,58.7,46.82,1.03,1448.42,7,14,35,22,323.71,284.94,96.05,998,278.492,549.83,2790.32,7650.12,1021.41,10924.1,38862,49633.9,665,453,288,5.2086,12.9276,2790.17,31.2913,332,14,22.4039,8.33333,1.445,23.0469,20.4558,20.1792,763.109,608.706,1310.48,1699.6,1276.96,1445.34,1.95,62.208,92.059,-0.09,20.7054,2790.317,353.6661,14,0.8245109,5,1.17574,79.72334,149.4997,2.472222,1.075639,3.097686,-20.37967,75.10316,25.42271,1,9,9,7,5,5,5,6,9,8,14,12,12,12,12,14,15,15,15,14,14,13,12,12,11,11,11,10,10,10,10,10,10,9,9,7,7,7,7,7,5,4,4,2,2,2,2,1,1,1,0
NMO_04873,132-1-8,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",8395,8395,Female,80000 grams,80000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,952.61,5,19,43,245.32,441.41,100.12,0.6,2750.47,5121.89,2032.16,275.62,318.34,4,0.9,322,0.41,1.6,63.8,58.82,1.02,952.614,5,20,45,26,251.89,401.48,100.14,984,245.46,428.969,2767.88,6074.51,711.7,6180.03,35166.3,43524.2,783,534,246,2.51974,11.141,2767.64,40.9191,325,20,34.4033,8.83333,1.51,35.1857,32.5068,32.2024,1212.26,1117.65,2075.13,2312.58,1728.47,1548.98,3.12,50.5136,58.837,-2.42,28.7165,2767.876,318.3406,20,0.818127,5,1.214973,61.50836,133.9206,3.021739,0.6035261,2.899249,-42.30018,-32.5852,4.022615,1,7,7,5,5,5,7,8,10,11,11,12,13,15,16,16,19,19,20,18,18,18,11,9,9,8,7,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,3,2,2,2,2,2,1,0
NMO_04877,132-2-2,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",8395,8395,Female,80000 grams,80000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2558.03,4,14,32,218.03,483.23,99.22,0.59,2999.55,5934.04,2594.26,327.21,364.38,5,0.91,313,0.44,1.59,64.86,49.2,1.02,2558.03,4,15,34,20,483.23,225.96,99.23,953,271.74,663.092,3028.08,8492.07,1513.71,20845.8,42675.3,49133.5,849,450,266,2.98984,8.83598,3027.9,31.258,316,15,25.3161,7.16667,1,26.1173,24.2658,24.0945,908.131,688.863,1744.89,1868.11,976.464,1089.88,2.34,69.24,83.315,-1.7,23.5315,3028.085,364.38,15,0.8726515,6,1.266098,89.06132,155.4856,3.085714,1.637243,4.561828,61.84997,-54.13288,9.037437,1,6,6,6,4,5,5,7,10,10,12,11,12,13,14,15,15,14,14,14,12,12,11,11,11,11,11,10,10,10,10,10,9,8,8,6,5,5,5,5,5,4,3,3,3,2,2,1,1,1,0
NMO_04881,132-2-6,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",8395,8395,Female,80000 grams,80000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1522.19,5,23,51,317.09,528.68,110.28,0.57,4277.24,8071.1,3765.35,354.73,398.56,5,0.9,434,0.43,1.66,58.2,56.2,1.03,1522.19,5,24,53,30,424.07,538.38,110.29,1318,313.582,582.786,4299.25,9593.29,1087.07,12142.7,59290.7,71385.6,1261,648,353,3.95085,11.2597,4299.02,48.0795,437,24,42.1527,11,1.375,42.8886,40.3932,40.1476,1338.67,1292.67,2636.69,3042.28,1980.82,1910.33,3.51,61.268,70.105,0.59,30.9251,4299.245,398.5691,24,0.832594,6,1.10441,81.11784,163.3539,3.203704,0.8730426,4.407703,-37.69098,28.1378,8.384554,1,7,7,7,8,7,8,12,15,16,17,17,19,20,19,20,20,19,18,18,14,14,13,12,11,11,10,9,9,9,9,9,8,8,8,7,7,7,7,5,5,4,4,3,3,3,2,2,1,1,0
NMO_04885,132-3-1,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",8395,8395,Female,80000 grams,80000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1975.45,7,18,43,201.9,382.19,106.17,0.64,3241.03,6782.23,2868.88,261.17,289.7,4,0.9,390,0.4,1.58,62.18,54.19,1.02,1975.45,7,19,45,27,305.99,346.51,106.19,1186,326.946,658.312,3266.1,8757.68,1297.46,15255.9,45722.7,54591.6,748,587,322,4.96944,13.0147,3265.87,40.9019,393,19,32.3473,8.33333,1.6,33.3429,30.5921,30.2509,1119.39,975.552,2026.56,2471.22,1523.02,1640.25,3.12,66.234,88.556,-0.56,29.6502,3266.104,289.7075,19,0.8413232,5,1.193614,72.58008,138.91,2.586957,0.7866944,2.75315,-36.57649,-27.09768,-1.726896,1,9,9,9,7,8,9,9,12,13,13,15,15,17,17,17,18,17,17,16,14,14,14,14,13,13,13,13,13,13,13,13,12,11,10,10,9,8,8,8,8,6,6,5,3,2,1,1,1,1,0
NMO_04889,132-3-4,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",8395,8395,Female,80000 grams,80000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,2554.27,7,23,53,340.52,522.95,92.72,0.67,4517.43,9757.79,4415.75,327.48,394.96,4,0.89,482,0.43,1.51,50.96,52.61,1.02,2554.27,7,24,55,32,405.89,367.72,92.72,1466,409.134,833.49,4545.94,12312.1,1706.72,22626.4,62673.9,76003.2,959,712,397,5.64964,16.4663,4545.69,49.5331,485,24,38.7417,11,2.26,40.7481,36.7655,36.3118,1172.25,1210.07,2437.76,2927.48,2255.9,1925.88,3.9,74.266,88.33,1.85,36.0287,4545.935,394.9674,24,0.8251901,5,0.9833823,82.65337,156.7076,2.732143,1.191597,4.846493,17.12852,42.72324,-14.25788,1,9,9,9,7,7,8,9,13,15,19,22,23,22,21,21,22,20,20,20,18,19,17,17,16,15,15,14,11,11,10,9,9,8,8,7,6,6,6,6,6,6,5,4,4,2,2,1,1,1,0
NMO_04893,132-3-8,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",8395,8395,Female,80000 grams,80000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1564.38,7,32,71,273.2,463.79,100.45,0.63,5642.03,11322.5,4070.58,311.74,366.34,6,0.88,596,0.33,1.62,57.39,49.81,1.03,1564.38,7,33,73,41,312.73,391.03,100.45,1803,445.76,712.114,5664.34,12886.9,1190.62,12799.8,72237.6,90575.8,1579,895,489,5.55177,16.7832,5664.01,64.7486,599,35.4937,56.4471,11.6619,2.395,58.3894,54.0544,53.4823,1836.59,1594.01,3249.19,4204.88,3199.06,2978.9,7.05,67.79,78.36,-3.03,47.5361,5664.338,366.3467,33,0.8000025,7,1.06655,77.59368,151.2118,3.22973,0.8151438,3.433102,51.28823,-14.95227,-1.478932,1,9,9,7,8,9,12,15,18,24,28,27,29,29,29,31,30,29,26,26,26,25,25,22,18,18,16,16,15,14,12,12,12,12,11,9,8,7,6,6,6,5,5,5,4,3,3,2,2,2,0
NMO_05985,133MD,Brunjes,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"No Diameter, 3D, Angles",Not reported,Not reported,Male,48 grams,48 grams,young,anterior olfactory nucleus,pars principalis,middle,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,Not reported,120,Not reported,Not reported,100x,Neurolucida,2009-12-30,2011-03-10,866.8,5,26,57,128.3,412.66,153.16,0.51,2598.94,4472.16,688.93,408.88,576.69,10,0.85,478,0.67,2.07,59.53,75.47,1.04,866.807,5,27,59,33,549.54,527.05,1364.86,1681,295.834,387.158,2615.56,5338.97,544.867,4288.63,47457,69509.9,2055,857,363,2.72098,2.87659,2615.25,50.8891,481,28,55.1234,18.6444,0,54,55.8284,57,1547.97,1962.42,2404.85,2613.48,1922.12,2268.59,3.28,47.9826,56.0832,0.34,38.848,2615.56,576.6968,27,0.7155423,11,1.116989,44.33152,144.5113,4.25,1.220043,2.32484,333.6274,366.6692,1314.379,1,5,5,7,10,18,15,18,16,17,13,12,9,8,6,4,2,1,1,1,1,1,1,1,2,2,2,2,2,6,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,0
NMO_05989,137MD,Brunjes,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"No Diameter, 3D, Angles",Not reported,Not reported,Male,48 grams,48 grams,young,anterior olfactory nucleus,pars principalis,middle,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi-Cox,Not reported,120,Not reported,Not reported,100x,Neurolucida,2009-12-30,2011-03-10,742.63,3,22,47,146.39,346.11,284.02,0.41,2458.27,3166.38,324.55,448.44,625.1,6,0.86,220,0.45,2,69.77,54.69,1.06,742.633,3,23,49,27,158.99,347.71,284.03,818,136.339,238.701,2473.64,3909.01,400.599,3179.94,30424.5,41616.9,790,445,138,2.72052,2.92002,2473.4,42.5912,223,23,46.08,10.9048,0,46,46,46,1535.13,1203.23,2191.91,2628.49,1991.64,1767.94,3.28,41.0096,41.0096,-4.11,23.3835,2473.638,625.1049,23,0.7607674,7,1.301506,50.4824,186.6228,3.98,0.4673227,0.5131105,-10.4313,-51.49704,88.20879,1,3,3,4,7,9,10,9,6,7,8,4,4,3,4,3,3,4,5,5,7,7,6,5,4,3,3,2,2,2,2,2,3,3,4,2,2,2,4,3,2,2,2,2,2,1,1,1,1,1,0
NMO_04895,138-1-1,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",18980,18980,Male,75000 grams,75000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,895.67,7,26,59,183.59,379.45,100.74,0.49,3500.76,6112.7,1952.41,240.22,282.01,5,0.87,650,0.43,1.63,79.19,66.35,1.04,895.678,7,27,61,35,246.1,315.7,100.75,1959,371.85,493.841,3517.64,7008.38,704.851,5734.42,58716.2,79768.3,1992,997,531,6.47187,14.5838,3517.31,53.6418,653,27,46.5802,12.4095,1.785,47.7797,44.5467,44.2092,2059.05,1725.28,2891.95,3180.41,2164.27,2031.84,6.66,51.79,64.59,-1.5,46.8741,3517.637,282.0141,27,0.7438849,6,1.447361,57.66617,122.1567,3.370968,0.7986661,2.706619,-22.68266,15.09943,0.005696784,1,9,9,7,7,7,8,10,12,16,20,21,23,23,22,21,21,20,20,20,21,22,19,19,18,18,16,16,12,11,10,10,10,9,8,7,6,6,5,4,3,2,1,1,1,1,1,1,1,1,0
NMO_04899,138-1-4,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",18980,18980,Male,75000 grams,75000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1213.73,6,21,48,297.99,417.05,93.31,0.54,3789.37,6695.93,2222.59,255.55,314.48,4,0.89,569,0.33,1.54,71.25,53.93,1.02,1213.73,6,22,50,29,333.25,375.91,93.32,1720,367.454,566.313,3809.02,7909.66,913.611,8188.44,64987.6,79448.7,1299,816,466,4.69066,13.7653,3808.77,44.9237,572,22,36.3553,8,1.76,37.7098,34.5287,34.2034,1496.45,1132.69,2355.17,2681.78,1979.1,2038.58,3.9,53.8024,65.218,1.38,36.94,3809.02,314.4818,22,0.8290882,5,1.329978,76.18039,138.8964,2.823529,0.8313821,3.537288,31.32804,-20.86315,-15.52154,1,8,8,6,6,8,8,9,10,12,13,16,18,17,19,19,20,21,21,21,19,19,18,17,16,16,16,16,15,14,13,13,13,13,13,13,13,13,10,10,10,8,7,6,6,4,4,4,4,3,0
NMO_04903,138-1-8,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",18980,18980,Male,75000 grams,75000 grams,not reported,neocortex,posterior short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1374.64,9,21,51,214.45,354.65,105.57,0.59,3467.36,7237.85,3180.9,256.91,323.98,5,0.88,489,0.35,1.63,70.41,51.28,1.03,1374.64,9,22,53,32,311.07,356.46,105.58,1475,353.178,596.516,3488.27,8612.49,1022.83,10372.3,52055.5,64105.7,1237,750,390,5.65038,14.8088,3488.05,46.9618,492,22,38.2668,8.43333,1.385,38.9286,36.3993,36.1487,1478.65,1076.94,2511.48,2914.03,1976.49,2236.11,3.9,64.632,111.422,1.7,41.2764,3488.27,323.9883,22,0.8299553,6,1.315855,65.81641,130.2962,2.944444,0.9547603,3.393451,-62.70998,-7.236037,14.74522,1,11,11,9,9,10,10,11,15,15,16,18,18,18,18,17,17,18,17,16,16,15,15,15,15,15,15,15,14,12,12,10,10,10,9,9,8,8,6,6,6,5,4,4,4,4,4,4,4,2,0
NMO_04907,138-2-2,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",18980,18980,Male,75000 grams,75000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,771.75,5,15,35,263.07,350.11,91.34,0.59,2110.51,3843.92,1462.98,245.29,284.7,4,0.89,288,0.6,1.5,69.88,63.49,1.03,771.759,5,16,37,22,306.61,258.3,91.36,874,217.461,371.936,2126.18,4615.68,594.662,4487.7,24354.4,29279.8,711,415,245,5.3637,10.8737,2125.99,33.2839,291,16,26.2526,10,1.545,27.2342,24.5453,24.2272,1048.25,952.466,1758.67,1889.8,1428.85,1355.66,1.95,43.504,53.1225,0.45,24.762,2126.178,284.7058,16,0.8497025,5,1.339816,57.46428,100.6178,2.868421,1.239147,3.365363,-20.10488,-23.15488,9.668419,1,7,7,5,5,6,11,11,13,14,13,14,13,13,12,13,12,12,12,12,11,11,10,10,9,8,7,6,6,5,5,5,5,5,5,5,4,4,4,4,3,1,1,1,1,1,1,1,1,1,0
NMO_04911,138-2-6,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",18980,18980,Male,75000 grams,75000 grams,not reported,neocortex,anterior long insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,820.11,5,13,31,197.32,216.04,74.53,0.61,1905.88,3623.04,1367.13,204.23,267.31,5,0.88,297,0.45,1.42,68.61,71.48,1.03,820.119,5,14,33,20,234.14,203.13,74.54,903,231.133,398.181,1922.03,4443.16,638.356,4681.27,24314,31779.1,713,429,250,3.11348,10.9463,1921.87,29.562,300,14,22.1267,6.92857,1.48,23.1262,20.4795,20.1882,892.029,929.27,1521.3,1540.19,1266.28,1140.27,4.32,43.2984,53.5605,-2.37,24.7406,1922.029,267.3153,14,0.7913882,6,1.33646,58.2433,105.9303,2.735294,1.161597,2.902832,-37.43643,-43.80997,10.5788,1,7,7,5,5,5,5,7,9,9,11,13,13,13,12,12,13,13,12,12,11,11,12,11,11,8,7,7,7,7,7,7,7,7,6,6,6,5,5,5,3,3,3,3,2,2,1,1,1,1,0
NMO_04915,138-3-1,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",18980,18980,Male,75000 grams,75000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,980.24,8,20,48,135.86,367.48,108.77,0.65,2879.34,6475.95,2959.1,220.2,274.91,3,0.87,388,0.2,1.33,71.79,60.55,1.03,980.241,8,21,50,30,367.33,131.17,108.78,1175,307.935,520.538,2897,7456.2,836.86,7288.87,34537.2,44158.1,691,585,302,4.67565,18.6803,2896.75,44.1414,391,21,31.4091,5.16667,2.525,33.3428,28.7864,28.3033,1435.85,1211.15,2331.06,2619.34,1829.11,1793.97,9.43,50.9964,63.2005,-3.03,36.2359,2897.005,274.9152,21,0.7903466,4,1.34295,57.9401,112.9364,2.431373,2.366541,3.755718,3.85289,-19.39588,-12.52082,1,10,10,8,8,9,9,11,14,17,16,15,15,18,18,18,16,18,19,20,19,19,18,17,15,12,11,10,10,9,8,8,8,8,8,8,8,8,6,6,6,6,5,4,4,4,4,3,2,1,0
NMO_04919,138-3-4,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",18980,18980,Male,75000 grams,75000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1316.01,6,25,56,372.02,562.55,97.54,0.56,4921.59,8529.42,3318.22,358.62,429.65,4,0.88,551,0.45,1.57,68.67,55.74,1.03,1316.01,6,26,58,33,356.64,502.7,97.55,1663,372.322,618.384,4942.05,9845.43,1061.79,10054.2,75371.6,92773.1,1472,826,453,5.50025,14.6287,4941.79,51.5934,554,32.0769,43.5061,12.3333,1.67,44.8938,41.4985,41.1801,1716.91,1393.58,2966.18,3341.5,2074.09,2313.33,6.27,59.358,71.375,-2.87,43.3162,4942.055,429.6496,26,0.7918861,5,1.27336,85.20784,167.4605,3.118644,0.7796802,4.223547,-55.20969,11.38424,20.83579,1,8,8,6,6,8,11,15,19,18,18,18,19,19,18,20,20,18,17,17,16,16,16,13,13,13,13,13,13,12,12,12,12,12,12,12,11,11,10,7,6,4,3,3,2,2,1,1,1,1,0
NMO_04923,138-3-8,Jacobs,human,Not reported,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",18980,18980,Male,75000 grams,75000 grams,not reported,neocortex,middle short insular gyrus,layer 2-3,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Golgi,custom,120,Not reported,dry,40x,Neurolucida,2008-12-10,2009-03-25,1507.01,7,21,49,215.39,454.39,78.47,0.6,3455.05,6882.29,2679.95,287.03,345.95,4,0.89,459,0.33,1.54,60.1,56.38,1.02,1507.01,7,22,51,30,368.04,345.29,78.48,1386,343.632,604.683,3476.95,8389.31,1071.06,10932.4,53282.1,62483.8,1025,713,354,5.14906,14.7293,3476.72,45.7907,462,22,36.3789,8.06667,1.78,37.7694,34.5389,34.2044,1262.25,1184.07,2380.91,2719.96,1646.09,1896.98,6.27,61.058,81.777,-1.08,43.0566,3476.952,345.9571,22,0.8360158,5,1.144185,68.17552,135.2464,2.75,1.070112,4.549629,-31.13857,-34.74221,-3.814719,1,9,9,7,7,7,11,10,10,13,12,13,14,18,18,19,17,17,17,17,15,16,17,16,14,12,10,9,9,9,9,9,9,8,8,8,7,6,6,6,6,6,5,4,4,2,1,1,1,1,0
